contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType
SPXW250523C05650000,2025-05-02 15:15:49+00:00,5650.0,126.9,126.0,126.5,40.18,46.333027,191.0,1183,0.18878603580474856,True,REGULAR,USD,call
SPXW250523C05670000,2025-05-02 15:07:32+00:00,5670.0,113.1,113.0,113.5,14.5,14.705883,63.0,558,0.18472342384338378,True,REGULAR,USD,call
SPXW250523C05675000,2025-05-02 15:49:25+00:00,5675.0,112.27,110.8,111.3,18.879997,20.216295,37.0,857,0.18543676509857177,True,REGULAR,USD,call
SPXW250523C05680000,2025-05-02 14:25:17+00:00,5680.0,108.05,108.6,109.1,13.0,13.6770115,60.0,101,0.18607762783050535,True,REGULAR,USD,call
SPXW250523C05700000,2025-05-02 15:11:54+00:00,5700.0,92.3,95.6,96.1,30.000004,48.154102,71.0,1180,0.18041285903930665,False,REGULAR,USD,call
SPXW250523C05725000,2025-05-02 15:16:26+00:00,5725.0,81.67,83.0,83.4,30.3,58.983845,95.0,794,0.1781126195907593,False,REGULAR,USD,call
SPXW250523C05750000,2025-05-02 15:40:56+00:00,5750.0,69.7,70.1,70.5,27.379997,64.69754,104.0,1565,0.17358080455780028,False,REGULAR,USD,call
SPXW250523C05800000,2025-05-02 15:32:52+00:00,5800.0,46.2,47.6,48.1,11.240002,32.151035,137.0,800,0.16464305824279787,False,REGULAR,USD,call
SPXW250523C05850000,2025-05-02 15:19:07+00:00,5850.0,31.73,31.8,32.2,13.43,73.38798,95.0,605,0.15988999298095702,False,REGULAR,USD,call
SPXW250523C05900000,2025-05-02 15:51:10+00:00,5900.0,20.26,19.7,20.0,8.66,74.65517,56.0,1398,0.15434729328155522,False,REGULAR,USD,call
SPXW250523C05950000,2025-05-02 15:00:46+00:00,5950.0,11.6,11.8,12.0,5.4000006,87.09679,39.0,358,0.15076532836914067,False,REGULAR,USD,call
SPXW250523C06000000,2025-05-02 15:00:46+00:00,6000.0,8.81,7.1,7.4,4.9100003,125.89744,42.0,1577,0.15062037132263187,False,REGULAR,USD,call
SPXW250523C06050000,2025-05-02 14:34:40+00:00,6050.0,4.46,4.3,4.6,1.72,62.773724,21.0,782,0.1518334329223633,False,REGULAR,USD,call
SPXW250523C06100000,2025-05-02 15:28:48+00:00,6100.0,2.75,2.8,3.0,0.049999952,1.85185,11.0,244,0.1549461947631836,False,REGULAR,USD,call
SPXW250523C06150000,2025-05-02 14:16:25+00:00,6150.0,1.9,1.9,2.1,0.100000024,5.555557,2.0,68,0.15992051025390625,False,REGULAR,USD,call
SPXW250523C06200000,2025-05-02 13:55:28+00:00,6200.0,1.15,1.35,1.55,-0.30000007,-20.68966,3.0,356,0.16593241302490236,False,REGULAR,USD,call
SPXW250523C06300000,2025-05-01 14:12:35+00:00,6300.0,0.85,0.8,0.95,0.0,0.0,1.0,22,0.17963466857910154,False,REGULAR,USD,call
SPXW250523C06400000,2025-04-25 19:30:51+00:00,6400.0,0.45,0.5,0.7,0.0,0.0,1141.0,1135,0.19605296142578127,False,REGULAR,USD,call
SPXW250523C06600000,2025-05-02 13:44:10+00:00,6600.0,0.4,0.3,0.45,0.0,0.0,2.0,9,0.22907265075683597,False,REGULAR,USD,call
SPXW250523C06800000,2025-05-01 15:56:24+00:00,6800.0,0.25,0.15,0.3,0.0,0.0,2.0,9,0.2590406127929688,False,REGULAR,USD,call
SPXW250523C07000000,2025-05-01 14:10:40+00:00,7000.0,0.2,0.1,0.25,0.0,0.0,2.0,8,0.2915109912109374,False,REGULAR,USD,call
SPXW250523C07200000,2025-05-02 13:59:47+00:00,7200.0,0.15,0.05,0.2,-0.099999994,-39.999996,1.0,6,0.3205634350585937,False,REGULAR,USD,call
SPXW250523P01800000,2025-04-17 16:57:42+00:00,1800.0,0.2,0.0,0.15,0.0,0.0,4.0,4,1.359378203125,False,REGULAR,USD,put
